Mindat Locality ID,Long-form identifier,GUID,Latitude & Longitude,Altitude,GeoHash,GRN,Type,Köppen climate type,Mineral
134463,mindat:1:2:134463:,Generated_GUID,"46.49888,9.61619",2273,u0qbdbf79,N31E05,Unknown,Tundra,Idaite ?
155814,mindat:1:2:155814:,Generated_GUID,"46.49994,8.49958",1468,u0q093j1y,N31E05,Hamlet,Subarctic climate,Allanite-(Ce)
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Babingtonite
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,'var. Adularia'
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Safflorite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Anglesite
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,Azurite
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Barylite
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,Conichalcite
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,'Tourmaline'
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,'var. Byssolite'
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Chalcocite
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Löllingite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Orthoclase
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Calcite
302435,mindat:1:2:302435:,Generated_GUID,"46.25500,9.22694",1256,u0nx1uqyg,N31E05,Valley,Subarctic climate,Talc
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Wulfenite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,Acanthite
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Magnetite
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,Brookite
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Azurite
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Hematite
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Scorodite
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Calderite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Fluorapatite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,var. Illite
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Winchite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,'Tourmaline'
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Halite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,'Tourmaline'
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Hematite
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Chlorapatite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,Clinochlore
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Prehnite
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Pyrite
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Margarite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,'K Feldspar'
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Analcime
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Sabelliite
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,Metazeunerite
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,Malachite
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Nickeline
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Metatyuyamunite
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Sarkinite
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,'Allanite Group'
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,Boyleite
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Linarite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,var. Illite
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Hollandite
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,Andradite
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Fluorapatite
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Hydrozincite
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Mesolite
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,var. Demantoid
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Langite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Hemimorphite
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,Fluorapatite
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Paraniite-(Y)
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,var. Strontium-bearing Piemontite
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,Gold
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,Wulfenite
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Calcite
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Erythrite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Hematite
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Chalcocite
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Anglesite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,Duftite
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Calcite
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,var. Rock Crystal
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Mimetite
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Clinochlore
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,'Tourmaline'
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Palenzonaite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Coquimbite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,var. Rock Crystal
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Gersdorffite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,var. Sagenite (of Saussure)
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Smithsonite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,Gold
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Kaolinite
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Beyerite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,Sphalerite
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Cosalite
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Chalcopyrite
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,var. Zinc-bearing Staurolite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Hammarite
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Hematite
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Azurite
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,Mimetite
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,Monazite-(Ce)
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Calcite
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Zinczippeite
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Bementite ?
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,Arsenopyrite
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,Sphalerite
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Arsenopyrite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,var. Rock Crystal
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Wallkilldellite
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,Clinochlore
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Scheelite
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Sphalerite
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Scheelite
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Chamosite
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Rösslerite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Hydrozincite
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,Malachite
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Scheelite
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,Tinzenite
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,Anatase
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,Anglesite
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Heimite (TL)
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Diaspore
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Kaolinite
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Starkeyite
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Hemimorphite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,'Bindheimite'
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Nickeline
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,Hematite
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Wallkilldellite
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Sphalerite
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,var. Sagenite (of Saussure)
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Tapiolite-(Fe)
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,Seidozerite
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Löllingite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,Anatase
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Anhydrite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,Anatase
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Sphalerite
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Clinochlore
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,'Almandine-Pyrope Series'
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Trona
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,'K Feldspar'
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Fluorite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Gold
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Cryptomelane
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Wulfenite
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,Graphite
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,Saponite
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Pyrobelonite
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Wölsendorfite
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Hedenbergite
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,'Plagioclase'
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,'var. Adularia'
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Zircon
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,Seidozerite
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Fluorapatite
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,var. Demantoid
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Monazite-(Ce)
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Römerite ?
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,'Apophyllite Group'
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Magnetite
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Fluorapatite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Hematite
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,Monazite-(Ce)
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Rhodonite
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,Hollandite
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,Azurite
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,Hemimorphite
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Chalcopyrite
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Safflorite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Sphalerite
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Chalcopyrite
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Hydrozincite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,Zincolivenite
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Eclarite
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,'var. Adularia'
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Malachite
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Magnetite
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Anatase
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Landesite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,'var. Byssolite'
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Erythrite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,Microcline
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Melanterite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,Azurite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,var. Sceptre Quartz
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Sphalerite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,Glaucophane
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Synchysite-(Ce)
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Baryte
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Ankerite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Synchysite-(Ce)
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Arseniopleite
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Chrysocolla
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,Malachite
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,'Allanite Group'
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Pyrite
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Zippeite
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Ferri-ghoseite
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,var. Specularite
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,Sulphur
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Wulfenite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,'var. Byssolite'
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Malachite
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,Antigorite
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Almandine
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Fibroferrite ?
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Heulandite-Ca
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Cuprite
