Mindat Locality ID,Latitude & Longitude,Altitude,Type,Köppen climate type,Mineral
193436,"46.29060,10.05011",1566,Deposit,Tundra,Pyrite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Chlorite
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Smectite
133989,"46.18942,7.03808",776,Unknown,Tundra,Vochtenite
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Preiswerkite
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,K Feldspar
29206,"46.09614,7.07974",474,Tunnel,Tundra,Chlorite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Theisite
41161,"46.13194,7.73806",3365,Pass,Tundra,Tourmaline
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Fluorapatite
423460,"46.50000,9.63333",1662,Outcrop,Tundra,Serpentine
61119,"46.53333,8.40000",2485,Valley,Subarctic climate,Talc
133996,"46.32670,9.56654",1102,Valley,Tundra,Spessartine
245937,"46.36371,9.97975",2964,Glacier,Tundra,Iron-bearing Dolomite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Smoky Quartz
6478,"46.57306,9.68444",2241,Mine,Tundra,Birnessite
108726,"46.21483,7.60335",1626,Mine,Tundra,Cubanite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Galena
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Xenotime
223683,"46.16486,7.70432",2540,Unknown,Tundra,Pyrolusite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Uranophane
14678,"46.76454,8.75064",1557,Valley,Tundra,Rock Crystal
250821,"46.10169,7.58245",2364,Glacier,Tundra,Clinochlore
122627,"46.53047,9.32470",1795,Deposit,Tundra,Ankerite
133996,"46.32670,9.56654",1102,Valley,Tundra,Spessartine
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Manganese Oxides
108287,"46.07528,7.93000",3164,Mountain,Tundra,Morenosite
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,K Feldspar
418871,"46.62215,8.83949",1698,Placer,Tundra,Galena
122697,"46.08009,7.07598",793,Unknown,Tundra,Stephanite
29216,"46.08909,7.10774",1313,Unknown,Tundra,Tremolite
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Chalcopyrite
7758,"46.69243,8.70162",2411,Valley,Tundra,Galena
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Retzian
14685,"46.16583,7.72333",2807,Glacier,Tundra,Bornite
359484,"46.30192,10.03446",1616,Quarry,Tundra,Leucoxene
134064,"46.00241,7.75193",2247,Mountain,Tundra,Valleriite
31871,"46.32028,7.75500",850,Tunnel,Tundra,Xenotime
134031,"46.68513,8.85747",1140,Gorge,Tundra,Aragonite
134463,"46.49888,9.61619",2273,Unknown,Tundra,Diopside
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,Pyrite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Apatite
131013,"46.23728,7.85210",1473,Deposit,Tundra,Chalcopyrite
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Perovskite
122692,"46.19028,7.68056",2500,Mine,Tundra,Calcioandyrobertsite
29199,"46.40924,8.11506",1757,Creek,Subarctic climate,Scolecite
188954,"46.32444,9.70139",2447,Glacier,Tundra,Diopside
127199,"46.23917,7.65389",2986,Unknown,Tundra,Tennantite
191657,"46.62694,10.25028",2620,Mountain,Tundra,Zincolivenite
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Sericite
68879,"46.17194,7.37083",2293,Unknown,Tundra,Siderophyllite
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,Calcite
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Fluorcalciomicrolite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Strontianite
193402,"46.70917,8.98972",2008,Mountain,Tundra,Hemimorphite
133214,"46.42228,9.78369",2325,Deposit,Tundra,Sonolite
4633,"46.26833,8.08583",3007,Unknown,Subarctic climate,Martinandresite
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Azurite
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Tourmaline
22190,"46.54639,9.46222",2153,Mine,Tundra,Aegirine
134619,"46.53444,9.46444",2808,Mountain,Tundra,Friedrichite
193529,"46.63452,8.62629",1916,Unknown,Tundra,Sericite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Tripuhyite
341186,"46.42847,9.63701",2340,Deposit,Tundra,Malachite
245669,"46.84876,9.44671",1106,Prospect,Tundra,Pyrite
29322,"46.84778,9.43667",1244,Mine,Tundra,Apatite
123472,"46.44914,8.26452",1629,Valley,Subarctic climate,Aeschynite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Aragonite
253255,"46.10945,7.54897",3049,Mountain,Tundra,Talc
122681,"46.68711,9.53261",914,Outcrop,Tundra,Pyrite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Uraninite
43246,"46.22449,7.71244",1771,Valley,Tundra,Florencite
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Smectite
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Brookite
191711,"46.02617,7.48203",1993,Valley,Tundra,Stellerite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Dravite
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,Calcite
134057,"46.23544,7.59054",1795,Mine,Tundra,Oxyplumboroméite
122688,"46.03748,7.18409",2386,Unknown,Tundra,Tyrolite
122690,"46.16474,7.61815",1721,Mine,Tundra,Hexahydrite
133227,"46.62741,9.48154",2170,Mine,Tundra,Pearceite-Polybasite Series
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Metazeunerite
193412,"46.02617,7.48109",2039,Village,Tundra,Epidote
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Kyanite
133396,"46.33846,9.72451",3142,Mountain,Tundra,Vesuvianite
245915,"46.39004,10.01357",2933,Mountain,Tundra,Metastibnite
27322),"46.28328,9.99963",3031,Peak,Tundra,Realgar
3233,"46.21667,7.60000",1607,Mine,Tundra,Chalcophyllite
134088,"46.23314,7.61573",2338,Vein,Tundra,Wittichenite
191386,"46.84079,8.76666",1200,Valley,Tundra,Brookite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Apatite
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Morenosite
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Orthochrysotile
191651,"46.53286,9.49798",2516,Unknown,Tundra,Powellite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Biotite
134413,"46.56194,8.58139",2664,Mountain,Tundra,Xenotime
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Hematite
133275,"46.51806,8.88500",1427,Unknown,Tundra,Monazite
7758,"46.69243,8.70162",2441,Valley,Tundra,Calcite
10231,"46.21667,7.60000",1607,Mine,Tundra,Calcioandyrobertsite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Celestine
134425,"46.34667,9.71833",2937,Group of Pegmatites,Tundra,Vesuvianite
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Cyanotrichite
245927),"46.28694,9.99833",2787,Slope,Tundra,Realgar
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Rock Crystal
121017,"45.92778,7.78528",4027,Mountain,Subarctic climate,Epidote
122628,"46.26083,7.02917",492,Mine,Tundra,Devilline
3225,"46.54278,8.54750",2695,Mountain,Tundra,Dessauite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Apatite
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Calcite
133989,"46.18942,7.03808",776,Unknown,Tundra,Yingjiangite
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Magnesiochloritoid
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,Diopside
29206,"46.09614,7.07974",474,Tunnel,Tundra,Lillianite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Agardite
41161,"46.13194,7.73806",3365,Pass,Tundra,Diaspore
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Wad
61119,"46.53333,8.40000",2485,Valley,Subarctic climate,Ilmenite
133996,"46.32670,9.56654",1102,Valley,Tundra,Beryl
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Gadolinite
6478,"46.57306,9.68444",2241,Mine,Tundra,Tilasite
108726,"46.21483,7.60335",1626,Mine,Tundra,Magnesiocopiapite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Chalcophyllite
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Garnet
223683,"46.16486,7.70432",2540,Unknown,Tundra,Ramsdellite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Jarosite
14678,"46.76454,8.75064",1557,Valley,Tundra,Brookite
250821,"46.10169,7.58245",2364,Glacier,Tundra,Antigorite
122627,"46.53047,9.32470",1795,Deposit,Tundra,Coralloite
133996,"46.32670,9.56654",1102,Valley,Tundra,Beryl
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Goethite
108287,"46.07528,7.93000",3164,Mountain,Tundra,Heulandite
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,Goethite
418871,"46.62215,8.83949",1698,Placer,Tundra,Leucoxene
122697,"46.08009,7.07598",793,Unknown,Tundra,Synchysite
29216,"46.08909,7.10774",1313,Unknown,Tundra,Limonite
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Cyanotrichite
7758,"46.69243,8.70162",2411,Valley,Tundra,Calcite
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Sussexite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Cobaltite
359484,"46.30192,10.03446",1616,Quarry,Tundra,Orcelite
134064,"46.00241,7.75193",2247,Mountain,Tundra,Nickelhexahydrite
31871,"46.32028,7.75500",850,Tunnel,Tundra,Gadolinite
134031,"46.68513,8.85747",1140,Gorge,Tundra,Calcite
134463,"46.49888,9.61619",2273,Unknown,Tundra,Chalcopyrite
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,K Feldspar
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Actinolite
131013,"46.23728,7.85210",1473,Deposit,Tundra,Fluorite
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Prehnite
122692,"46.19028,7.68056",2500,Mine,Tundra,Jarosite
127199,"46.23917,7.65389",2986,Unknown,Tundra,Baryte
191657,"46.62694,10.25028",2620,Mountain,Tundra,Aragonite
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Baryte
68879,"46.17194,7.37083",2293,Unknown,Tundra,Xenotime
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,Pyrite
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Tantalaeschynite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Xenotime
193402,"46.70917,8.98972",2008,Mountain,Tundra,Hydrozincite
133214,"46.42228,9.78369",2325,Deposit,Tundra,Rhodonite
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Meneghinite
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Anatase
22190,"46.54639,9.46222",2153,Mine,Tundra,Limonite
134619,"46.53444,9.46444",2808,Mountain,Tundra,Aikinite-Bismuthinite Series
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Albite
341186,"46.42847,9.63701",2340,Deposit,Tundra,Chromite
245669,"46.84876,9.44671",1106,Prospect,Tundra,Fluorite
29322,"46.84778,9.43667",1244,Mine,Tundra,Talc
123472,"46.44914,8.26452",1629,Valley,Subarctic climate,Ankerite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Calcite
253255,"46.10945,7.54897",3049,Mountain,Tundra,Vesuvianite
122681,"46.68711,9.53261",914,Outcrop,Tundra,Chalcopyrite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Brannerite
43246,"46.22449,7.71244",1771,Valley,Tundra,Bismite
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Calcite
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Zircon
191711,"46.02617,7.48203",1993,Valley,Tundra,Stilbite-Ca
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Titanclinohumite
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,K Feldspar
134057,"46.23544,7.59054",1795,Mine,Tundra,Heimite
122688,"46.03748,7.18409",2386,Unknown,Tundra,Bayldonite
122690,"46.16474,7.61815",1721,Mine,Tundra,Posnjakite
133227,"46.62741,9.48154",2170,Mine,Tundra,Malachite
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Malachite
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Pericline
245915,"46.39004,10.01357",2933,Mountain,Tundra,Hematite
27322),"46.28328,9.99963",3031,Peak,Tundra,Anatase
3233,"46.21667,7.60000",1607,Mine,Tundra,Claraite
134088,"46.23314,7.61573",2338,Vein,Tundra,Chalcopyrite
191386,"46.84079,8.76666",1200,Valley,Tundra,Calcite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Milarite
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Vesuvianite
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Diopside
191651,"46.53286,9.49798",2516,Unknown,Tundra,Wallkilldellite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Pyrrhotite
134413,"46.56194,8.58139",2664,Mountain,Tundra,Calcite
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Stolzite
133275,"46.51806,8.88500",1427,Unknown,Tundra,Staurolite
7758,"46.69243,8.70162",2441,Valley,Tundra,Pyrite
10231,"46.21667,7.60000",1607,Mine,Tundra,Jarosite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Actinolite
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Todorokite
245927),"46.28694,9.99833",2787,Slope,Tundra,Anatase
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Mg-rich Siderite
121017,"45.92778,7.78528",4027,Mountain,Subarctic climate,Vesuvianite
122628,"46.26083,7.02917",492,Mine,Tundra,Galena
3225,"46.54278,8.54750",2695,Mountain,Tundra,Anatase
134047,"46.86778,9.43806",2369,Unknown,Tundra,Talc
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Pyrite
133989,"46.18942,7.03808",776,Unknown,Tundra,Baryte
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Omphacite
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,Anorthite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Psilomelane
11336,"46.09111,7.11194",1416,Unknown,Tundra,Brannerite
41161,"46.13194,7.73806",3365,Pass,Tundra,Azurite
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Zircon
133996,"46.32670,9.56654",1102,Valley,Tundra,Tetradymite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Biotite
6478,"46.57306,9.68444",2241,Mine,Tundra,Opal-AN
108726,"46.21483,7.60335",1626,Mine,Tundra,Arsenopyrite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Tyrolite
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Calcite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Bornite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Meta-autunite
14678,"46.76454,8.75064",1557,Valley,Tundra,Vanadinite
250821,"46.10169,7.58245",2364,Glacier,Tundra,Magnetite
122627,"46.53047,9.32470",1795,Deposit,Tundra,Fluorapatite
133996,"46.32670,9.56654",1102,Valley,Tundra,Tetradymite
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Scorodite
108287,"46.07528,7.93000",3164,Mountain,Tundra,Vesuvianite
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,Sagenite (of Saussure)
418871,"46.62215,8.83949",1698,Placer,Tundra,Calcite
122697,"46.08009,7.07598",793,Unknown,Tundra,Anatase
29216,"46.08909,7.10774",1313,Unknown,Tundra,Calcite
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Todorokite
7758,"46.69243,8.70162",2411,Valley,Tundra,Pyrite
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Feitknechtite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Biotite
359484,"46.30192,10.03446",1616,Quarry,Tundra,Covellite
134064,"46.00241,7.75193",2247,Mountain,Tundra,Clinochlore
31871,"46.32028,7.75500",850,Tunnel,Tundra,Calcite
134031,"46.68513,8.85747",1140,Gorge,Tundra,Pyrite
134463,"46.49888,9.61619",2273,Unknown,Tundra,Goethite
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,Tourmaline
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Biotite
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Fluorapatite
122692,"46.19028,7.68056",2500,Mine,Tundra,Hörnesite
127199,"46.23917,7.65389",2986,Unknown,Tundra,Azurite
191657,"46.62694,10.25028",2620,Mountain,Tundra,Calcite
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Anatase
68879,"46.17194,7.37083",2293,Unknown,Tundra,Annite
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,K Feldspar
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Brookite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Aragonite
193402,"46.70917,8.98972",2008,Mountain,Tundra,Sphalerite
133214,"46.42228,9.78369",2325,Deposit,Tundra,Aegirine-augite
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Bournonite
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Staurolite
22190,"46.54639,9.46222",2153,Mine,Tundra,Saneroite
134619,"46.53444,9.46444",2808,Mountain,Tundra,Hematite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Sursassite
341186,"46.42847,9.63701",2340,Deposit,Tundra,Linnaeite
29322,"46.84778,9.43667",1244,Mine,Tundra,Boulangerite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Pyrite
253255,"46.10945,7.54897",3049,Mountain,Tundra,Pyrite
122681,"46.68711,9.53261",914,Outcrop,Tundra,Fuchsite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Stromeyerite
43246,"46.22449,7.71244",1771,Valley,Tundra,Kobellite
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Pyrite
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Hematite
191711,"46.02617,7.48203",1993,Valley,Tundra,Epidote
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Hydromagnesite
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,Diopside
134057,"46.23544,7.59054",1795,Mine,Tundra,Corkite
122688,"46.03748,7.18409",2386,Unknown,Tundra,Covellite
122690,"46.16474,7.61815",1721,Mine,Tundra,Bismuthinite
133227,"46.62741,9.48154",2170,Mine,Tundra,Acanthite
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Becquerelite
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Calcite
245915,"46.39004,10.01357",2933,Mountain,Tundra,Sphalerite
27322),"46.28328,9.99963",3031,Peak,Tundra,Brookite
3233,"46.21667,7.60000",1607,Mine,Tundra,Bismuth-bearing Tetrahedrite
134088,"46.23314,7.61573",2338,Vein,Tundra,Mottramite
191386,"46.84079,8.76666",1200,Valley,Tundra,Ilmenite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Smoky Quartz
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Byssolite
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Heazlewoodite
191651,"46.53286,9.49798",2516,Unknown,Tundra,Paraniite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Uranophane
134413,"46.56194,8.58139",2664,Mountain,Tundra,Pyrite
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Adularia
133275,"46.51806,8.88500",1427,Unknown,Tundra,Rock Crystal
7758,"46.69243,8.70162",2441,Valley,Tundra,K Feldspar
10231,"46.21667,7.60000",1607,Mine,Tundra,Pekoite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Biotite
245927),"46.28694,9.99833",2787,Slope,Tundra,Svanbergite
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Sphalerite
122628,"46.26083,7.02917",492,Mine,Tundra,Strontianite
3225,"46.54278,8.54750",2695,Mountain,Tundra,Fluorapatite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Boulangerite
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Baryte
133989,"46.18942,7.03808",776,Unknown,Tundra,Torbernite
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Calcite
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,Scapolite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Actinolite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Lepidocrocite
41161,"46.13194,7.73806",3365,Pass,Tundra,Fluorapatite
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Metatorbernite
133996,"46.32670,9.56654",1102,Valley,Tundra,Laumontite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Opal-AN
6478,"46.57306,9.68444",2241,Mine,Tundra,Aragonite
108726,"46.21483,7.60335",1626,Mine,Tundra,Caledonite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Kasolite
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Pyrite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Pharmacosiderite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Selenium
14678,"46.76454,8.75064",1557,Valley,Tundra,Byssolite
250821,"46.10169,7.58245",2364,Glacier,Tundra,Talc
122627,"46.53047,9.32470",1795,Deposit,Tundra,Wallkilldellite
133996,"46.32670,9.56654",1102,Valley,Tundra,Laumontite
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Baryte
108287,"46.07528,7.93000",3164,Mountain,Tundra,Andradite
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,Ankerite
418871,"46.62215,8.83949",1698,Placer,Tundra,Pyrite
122697,"46.08009,7.07598",793,Unknown,Tundra,Gunningite
29216,"46.08909,7.10774",1313,Unknown,Tundra,Pyrite
7758,"46.69243,8.70162",2411,Valley,Tundra,K Feldspar
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Hausmannite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Birnessite
359484,"46.30192,10.03446",1616,Quarry,Tundra,Chalcocite
134064,"46.00241,7.75193",2247,Mountain,Tundra,Antigorite
31871,"46.32028,7.75500",850,Tunnel,Tundra,Pyrite
134031,"46.68513,8.85747",1140,Gorge,Tundra,Chalcopyrite
134463,"46.49888,9.61619",2273,Unknown,Tundra,Malachite
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,Synchysite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Pyrrhotite
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Hessonite
122692,"46.19028,7.68056",2500,Mine,Tundra,Aragonite
127199,"46.23917,7.65389",2986,Unknown,Tundra,Selenium-bearing Galena
191657,"46.62694,10.25028",2620,Mountain,Tundra,Goethite
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Bournonite
68879,"46.17194,7.37083",2293,Unknown,Tundra,Calcite
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,Prehnite
